osm_type,osm_id,name,tag_key,tag_value,amenity,tourism,shop,leisure,public_transport,railway,highway,historic,office,addr_street,addr_housenumber,lon,lat,all_tags_json
way,409607681,,highway,path,,,,,,,path,,,,,8.2588388,49.9964569,"{""bicycle"": ""yes"", ""foot"": ""yes"", ""highway"": ""path"", ""surface"": ""asphalt""}"
way,425175184,,highway,path,,,,,,,path,,,,,8.2737405,50.0044841,"{""bicycle"": ""designated"", ""cycleway:surface"": ""paving_stones"", ""embankment"": ""yes"", ""foot"": ""designated"", ""footway:surface"": ""paving_stones"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""primary"", ""is_sidepath:of:name"": ""Rheinstraße"", ""is_sidepath:of:ref"": ""B 40"", ""lit"": ""yes"", ""oneway"": ""no"", ""segregated"": ""yes"", ""surface"": ""paving_stones"", ""traffic_sign:backward"": ""DE:241-31,1000-31"", ""traffic_sign:forward"": ""none""}"
way,467410134,,highway,path,,,,,,,path,,,,,8.2747518,50.0039543,"{""bicycle"": ""yes"", ""foot"": ""designated"", ""highway"": ""path"", ""is_sidepath"": ""no"", ""lit"": ""yes"", ""surface"": ""paving_stones"", ""traffic_sign"": ""none""}"
way,551425850,,highway,path,,,,,,,path,,,,,8.2534402,49.9967660,"{""access"": ""permissive"", ""highway"": ""path"", ""lit"": ""yes"", ""surface"": ""paving_stones""}"
way,649494820,,highway,path,,,,,,,path,,,,,8.2614321,49.9958536,"{""bicycle"": ""designated"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""primary"", ""is_sidepath:of:name"": ""Augustusstraße"", ""is_sidepath:of:ref"": ""B 40"", ""lit"": ""yes"", ""oneway"": ""no"", ""segregated"": ""no"", ""surface"": ""paving_stones"", ""traffic_sign:backward"": ""DE:240,1000-31"", ""traffic_sign:forward"": ""DE:239,1022-10""}"
way,649494821,,highway,path,,,,,,,path,,,,,8.2603223,49.9965867,"{""bicycle"": ""designated"", ""foot"": ""designated"", ""highway"": ""path"", ""is_sidepath"": ""no"", ""lit"": ""yes"", ""segregated"": ""no"", ""surface"": ""asphalt"", ""traffic_sign:backward"": ""DE:240"", ""traffic_sign:forward"": ""DE:240""}"
way,649494822,,highway,path,,,,,,,path,,,,,8.2605271,49.9968741,"{""bicycle"": ""designated"", ""foot"": ""designated"", ""highway"": ""path"", ""is_sidepath"": ""no"", ""lit"": ""yes"", ""segregated"": ""no"", ""surface"": ""asphalt"", ""traffic_sign:backward"": ""DE:250,1020-30"", ""traffic_sign:forward"": ""DE:240""}"
way,649552081,,highway,path,,,,,,,path,,,,,8.2605597,49.9955545,"{""bicycle"": ""designated"", ""foot"": ""designated"", ""highway"": ""path"", ""is_sidepath"": ""no"", ""lit"": ""yes"", ""segregated"": ""no"", ""surface"": ""asphalt"", ""traffic_sign:backward"": ""DE:240"", ""traffic_sign:forward"": ""DE:240""}"
way,688835326,,highway,path,,,,,,,path,,,,,8.2597862,50.0001065,"{""bicycle"": ""designated"", ""bridge"": ""yes"", ""cycleway:surface"": ""concrete"", ""cycleway:width"": ""1.5"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""footway:surface"": ""concrete"", ""footway:width"": ""1.8"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""primary"", ""is_sidepath:of:name"": ""Binger Straße"", ""is_sidepath:of:ref"": ""B 40"", ""layer"": ""1"", ""level"": ""1"", ""lit"": ""yes"", ""oneway"": ""no"", ""segregated"": ""yes"", ""surface"": ""concrete"", ""traffic_sign:backward"": ""DE:241-31,1000-31"", ""traffic_sign:forward"": ""DE:241-30,1000-31""}"
way,688835328,,highway,path,,,,,,,path,,,,,8.2527680,49.9972408,"{""bicycle"": ""designated"", ""cycleway:surface"": ""asphalt"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""footway:surface"": ""asphalt"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""primary"", ""is_sidepath:of:name"": ""Saarstraße"", ""is_sidepath:of:ref"": ""L 419"", ""lit"": ""yes"", ""oneway"": ""yes"", ""segregated"": ""yes"", ""source:position"": ""HiRes aerial imagery"", ""surface"": ""asphalt"", ""traffic_sign:backward"": ""none"", ""traffic_sign:forward"": ""DE:241-30""}"
way,689596369,,highway,path,,,,,,,path,,,,,8.2611427,50.0020209,"{""bicycle"": ""designated"", ""cycleway:surface"": ""asphalt"", ""cycleway:width"": ""2.5"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""footway:surface"": ""asphalt"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""primary"", ""is_sidepath:of:name"": ""Kaiserstraße"", ""is_sidepath:of:ref"": ""B 40"", ""lit"": ""yes"", ""oneway"": ""no"", ""segregated"": ""yes"", ""surface"": ""asphalt"", ""traffic_sign:backward"": ""DE:241-31,1000-31"", ""traffic_sign:forward"": ""none""}"
way,723528301,,highway,path,,,,,,,path,,,,,8.2599278,49.9977027,"{""highway"": ""path""}"
way,747904802,,highway,path,,,,,,,path,,,,,8.2563020,49.9976435,"{""bicycle"": ""designated"", ""cycleway:surface"": ""paving_stones"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""footway:surface"": ""paving_stones"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""primary"", ""is_sidepath:of:name"": ""Binger Straße"", ""is_sidepath:of:ref"": ""L 419"", ""lit"": ""yes"", ""oneway"": ""yes"", ""segregated"": ""yes"", ""surface"": ""paving_stones"", ""traffic_sign:backward"": ""none"", ""traffic_sign:forward"": ""DE:241-30""}"
way,747904803,,highway,path,,,,,,,path,,,,,8.2566040,49.9979168,"{""bicycle"": ""designated"", ""cycleway"": ""crossing"", ""cycleway:surface"": ""asphalt"", ""cycleway:width"": ""1.5"", ""foot"": ""designated"", ""footway"": ""crossing"", ""footway:surface"": ""asphalt"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""primary"", ""is_sidepath:of:name"": ""Binger Straße"", ""is_sidepath:of:ref"": ""L 419"", ""lit"": ""yes"", ""oneway"": ""yes"", ""segregated"": ""yes"", ""surface"": ""asphalt""}"
way,835209128,,highway,path,,,,,,,path,,,,,8.2708320,49.9971802,"{""bicycle"": ""designated"", ""cycleway:surface"": ""paving_stones"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""footway:surface"": ""paving_stones"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""tertiary"", ""is_sidepath:of:name"": ""Weißliliengasse"", ""lit"": ""yes"", ""oneway"": ""yes"", ""segregated"": ""yes"", ""surface"": ""paving_stones"", ""traffic_sign:backward"": ""none"", ""traffic_sign:forward"": ""none""}"
way,848367793,,highway,path,,,,,,,path,,,,,8.2579847,49.9975334,"{""bicycle"": ""designated"", ""foot"": ""designated"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""primary"", ""is_sidepath:of:name"": ""Am Linsenberg"", ""is_sidepath:of:ref"": ""B 40"", ""lit"": ""yes"", ""oneway"": ""no"", ""segregated"": ""no"", ""surface"": ""paving_stones"", ""traffic_sign:backward"": ""DE:240"", ""traffic_sign:forward"": ""DE:239,1022-10""}"
way,848367795,,highway,path,,,,,,,path,,,,,8.2559430,49.9974073,"{""bicycle"": ""designated"", ""cycleway:surface"": ""paving_stones"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""footway:surface"": ""paving_stones"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""tertiary"", ""is_sidepath:of:name"": ""Untere Zahlbacher Straße"", ""is_sidepath:of:ref"": ""K 1"", ""lit"": ""yes"", ""oneway"": ""yes"", ""segregated"": ""yes"", ""surface"": ""paving_stones"", ""traffic_sign:backward"": ""none"", ""traffic_sign:forward"": ""DE:241-30""}"
way,848367797,,highway,path,,,,,,,path,,,,,8.2557659,49.9977035,"{""bicycle"": ""designated"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""primary"", ""is_sidepath:of:name"": ""Saarstraße"", ""is_sidepath:of:ref"": ""L 419"", ""lit"": ""yes"", ""oneway"": ""yes"", ""segregated"": ""no"", ""surface"": ""asphalt"", ""traffic_sign:backward"": ""none"", ""traffic_sign:forward"": ""DE:240""}"
way,848367800,,highway,path,,,,,,,path,,,,,8.2533461,50.0009524,"{""bicycle"": ""yes"", ""foot"": ""yes"", ""highway"": ""path"", ""is_sidepath"": ""no"", ""lit"": ""yes"", ""segregated"": ""no"", ""smoothness"": ""good"", ""surface"": ""compacted"", ""traffic_sign:backward"": ""none"", ""traffic_sign:forward"": ""none""}"
way,913670231,,highway,path,,,,,,,path,,,,,8.2620005,49.9982382,"{""bicycle"": ""designated"", ""cycleway:surface"": ""paving_stones"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""footway:surface"": ""paving_stones"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""primary"", ""is_sidepath:of:name"": ""Alicenstraße"", ""is_sidepath:of:ref"": ""B 40"", ""lit"": ""yes"", ""note"": ""Die Bodenmarkierungen deuten daraufhin, dass dies ein Zweirichtungsradweg sein soll. Es fehlt aber die nötige Freigabe für die Gegenrichtung."", ""oneway"": ""yes"", ""segregated"": ""no"", ""surface"": ""paving_stones"", ""traffic_sign:backward"": ""none"", ""traffic_sign:forward"": ""none""}"
way,913670232,,highway,path,,,,,,,path,,,,,8.2607074,49.9999498,"{""bicycle"": ""designated"", ""cycleway:surface"": ""paving_stones"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""footway:surface"": ""paving_stones"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""primary"", ""is_sidepath:of:name"": ""Alicenstraße"", ""is_sidepath:of:ref"": ""B 40"", ""lit"": ""yes"", ""note"": ""Die Bodenmarkierungen deuten daraufhin, dass dies ein Zweirichtungsradweg sein soll. Es fehlt aber die nötige Freigabe für die Gegenrichtung."", ""oneway"": ""yes"", ""segregated"": ""yes"", ""surface"": ""paving_stones"", ""traffic_sign:backward"": ""none"", ""traffic_sign:forward"": ""none""}"
way,913762216,,highway,path,,,,,,,path,,,,,8.2638641,50.0003424,"{""bicycle"": ""designated"", ""cycleway:surface"": ""paving_stones"", ""foot"": ""designated"", ""footway:surface"": ""paving_stones"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""secondary"", ""is_sidepath:of:name"": ""Große Bleiche"", ""lit"": ""yes"", ""oneway"": ""yes"", ""segregated"": ""yes"", ""surface"": ""paving_stones"", ""traffic_sign:backward"": ""none"", ""traffic_sign:forward"": ""DE:241-30""}"
way,913762218,,highway,path,,,,,,,path,,,,,8.2654021,50.0015185,"{""bicycle"": ""designated"", ""cycleway:surface"": ""paving_stones"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""footway:surface"": ""paving_stones"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""secondary"", ""is_sidepath:of:name"": ""Große Bleiche"", ""lit"": ""yes"", ""oneway"": ""yes"", ""segregated"": ""yes"", ""surface"": ""paving_stones"", ""traffic_sign:backward"": ""none"", ""traffic_sign:forward"": ""none""}"
way,913890603,,highway,path,,,,,,,path,,,,,8.2577448,49.9988797,"{""bicycle"": ""yes"", ""highway"": ""path"", ""surface"": ""asphalt""}"
way,913890604,,highway,path,,,,,,,path,,,,,8.2575786,49.9989503,"{""bicycle"": ""designated"", ""crossing"": ""marked"", ""crossing_ref"": ""zebra"", ""cycleway"": ""crossing"", ""cycleway:surface"": ""asphalt"", ""cycleway:width"": ""1.5"", ""foot"": ""designated"", ""footway"": ""crossing"", ""footway:surface"": ""asphalt"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""primary"", ""is_sidepath:of:name"": ""Binger Straße"", ""is_sidepath:of:ref"": ""L 419"", ""lit"": ""yes"", ""oneway"": ""yes"", ""segregated"": ""yes"", ""surface"": ""asphalt""}"
way,914491231,,highway,path,,,,,,,path,,,,,8.2538853,50.0012728,"{""bicycle"": ""designated"", ""foot"": ""designated"", ""highway"": ""path"", ""is_sidepath"": ""no"", ""lit"": ""yes"", ""segregated"": ""no"", ""smoothness"": ""good"", ""surface"": ""compacted"", ""traffic_sign:backward"": ""DE:240"", ""traffic_sign:forward"": ""DE:240""}"
way,916582544,,highway,path,,,,,,,path,,,,,8.2577399,50.0037045,"{""bicycle"": ""designated"", ""cycleway"": ""crossing"", ""cycleway:surface"": ""asphalt"", ""foot"": ""designated"", ""footway"": ""crossing"", ""footway:surface"": ""asphalt"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""residential"", ""is_sidepath:of:name"": ""Kaiser-Wilhelm-Ring"", ""lit"": ""yes"", ""oneway"": ""no"", ""segregated"": ""yes"", ""source:geometry"": ""HiRes aerial imagery"", ""surface"": ""asphalt""}"
way,922544930,,highway,path,,,,,,,path,,,,,8.2746953,50.0038661,"{""bicycle"": ""yes"", ""foot"": ""designated"", ""highway"": ""path"", ""is_sidepath"": ""no"", ""lit"": ""yes"", ""surface"": ""asphalt"", ""traffic_sign"": ""none""}"
way,922544931,,highway,path,,,,,,,path,,,,,8.2744700,50.0038050,"{""bicycle"": ""yes"", ""foot"": ""designated"", ""highway"": ""path"", ""is_sidepath"": ""no"", ""lit"": ""yes"", ""surface"": ""asphalt"", ""traffic_sign"": ""none""}"
way,927900133,,highway,path,,,,,,,path,,,,,8.2597656,50.0009982,"{""bicycle"": ""designated"", ""cycleway:surface"": ""paving_stones"", ""cycleway:width"": ""1"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""footway:surface"": ""paving_stones"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""residential"", ""is_sidepath:of:name"": ""Alicenstraße"", ""level"": ""1"", ""lit"": ""yes"", ""oneway"": ""no"", ""segregated"": ""yes"", ""surface"": ""paving_stones"", ""traffic_sign:backward"": ""DE:241-31,1000-31"", ""traffic_sign:forward"": ""DE:241-30,1000-31""}"
way,938444786,,highway,path,,,,,,,path,,,,,8.2581097,50.0007744,"{""covered"": ""yes"", ""foot"": ""yes"", ""highway"": ""path"", ""lit"": ""yes"", ""segregated"": ""no"", ""surface"": ""asphalt""}"
way,939461516,,highway,path,,,,,,,path,,,,,8.2546919,49.9973525,"{""bicycle"": ""designated"", ""cycleway:surface"": ""asphalt"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""footway:surface"": ""paving_stones"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""primary"", ""is_sidepath:of:name"": ""Saarstraße"", ""is_sidepath:of:ref"": ""L 419"", ""lit"": ""yes"", ""oneway"": ""yes"", ""segregated"": ""yes"", ""source:position"": ""HiRes aerial imagery"", ""surface"": ""asphalt"", ""traffic_sign:backward"": ""none"", ""traffic_sign:forward"": ""DE:241-30""}"
way,942242002,,highway,path,,,,,,,path,,,,,8.2604943,50.0000145,"{""bicycle"": ""designated"", ""cycleway:surface"": ""concrete"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""footway:surface"": ""concrete"", ""highway"": ""path"", ""incline"": ""down"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""primary"", ""is_sidepath:of:name"": ""Alicenplatz"", ""is_sidepath:of:ref"": ""L 419"", ""lit"": ""yes"", ""oneway"": ""no"", ""segregated"": ""yes"", ""surface"": ""paving_stones"", ""traffic_sign:backward"": ""DE:241-31,1000-31"", ""traffic_sign:forward"": ""DE:241-30,1000-31""}"
way,958013257,,highway,path,,,,,,,path,,,,,8.2540613,49.9991144,"{""bicycle"": ""yes"", ""foot"": ""yes"", ""highway"": ""path"", ""informal"": ""yes"", ""is_sidepath"": ""no"", ""surface"": ""ground"", ""traffic_sign:backward"": ""none"", ""traffic_sign:forward"": ""none""}"
way,973284333,,highway,path,,,,,,,path,,,,,8.2573676,50.0001912,"{""bicycle"": ""designated"", ""cycleway:surface"": ""paving_stones"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""footway:surface"": ""paving_stones"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""primary"", ""is_sidepath:of:name"": ""Wallstraße"", ""is_sidepath:of:ref"": ""B 40"", ""lit"": ""yes"", ""note"": ""Hier fehlt die nötige Freigabe für die Gegenrichtung"", ""oneway"": ""yes"", ""segregated"": ""yes"", ""surface"": ""paving_stones"", ""traffic_sign:backward"": ""none"", ""traffic_sign:forward"": ""DE:241-30""}"
way,973284334,,highway,path,,,,,,,path,,,,,8.2579564,50.0002690,"{""highway"": ""path"", ""lit"": ""yes"", ""segregated"": ""no"", ""source"": ""survey"", ""surface"": ""paving_stones"", ""traffic_sign:backward"": ""none"", ""traffic_sign:forward"": ""none""}"
way,973284822,,highway,path,,,,,,,path,,,,,8.2602704,50.0004030,"{""bicycle"": ""designated"", ""cycleway:surface"": ""paving_stones"", ""cycleway:width"": ""1.5"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""footway:surface"": ""paving_stones"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""residential"", ""is_sidepath:of:name"": ""Alicenstraße"", ""level"": ""1"", ""lit"": ""yes"", ""oneway"": ""no"", ""segregated"": ""yes"", ""source:cycleway:width"": ""ARCore"", ""surface"": ""paving_stones"", ""traffic_sign:backward"": ""DE:241-31,1000-31"", ""traffic_sign:forward"": ""DE:241-30,1000-31""}"
way,1013503079,,highway,path,,,,,,,path,,,,,8.2733251,50.0050120,"{""bicycle"": ""designated"", ""cycleway:surface"": ""paving_stones"", ""embankment"": ""yes"", ""foot"": ""designated"", ""footway:surface"": ""paving_stones"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""primary"", ""is_sidepath:of:name"": ""Rheinstraße"", ""is_sidepath:of:ref"": ""B 40"", ""lit"": ""yes"", ""oneway"": ""no"", ""segregated"": ""no"", ""surface"": ""paving_stones"", ""traffic_sign:backward"": ""DE:240"", ""traffic_sign:forward"": ""DE:240,1000-31""}"
way,1023897590,,highway,path,,,,,,,path,,,,,8.2591078,49.9972319,"{""bicycle"": ""designated"", ""cycleway"": ""crossing"", ""foot"": ""designated"", ""footway"": ""crossing"", ""highway"": ""path"", ""lit"": ""yes"", ""segregated"": ""no"", ""surface"": ""asphalt""}"
way,1023897591,,highway,path,,,,,,,path,,,,,8.2588248,49.9974444,"{""highway"": ""path"", ""informal"": ""yes"", ""lit"": ""yes"", ""surface"": ""asphalt""}"
way,1023897592,,highway,path,,,,,,,path,,,,,8.2576373,49.9976435,"{""bicycle"": ""designated"", ""foot"": ""designated"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""secondary"", ""is_sidepath:of:name"": ""Römerwall"", ""lit"": ""yes"", ""oneway"": ""yes"", ""segregated"": ""no"", ""surface"": ""paving_stones"", ""traffic_sign:backward"": ""none"", ""traffic_sign:forward"": ""DE:240""}"
way,1023897593,,highway,path,,,,,,,path,,,,,8.2572874,49.9991151,"{""bicycle"": ""designated"", ""crossing"": ""uncontrolled"", ""crossing:island"": ""no"", ""crossing:markings"": ""dashes"", ""cycleway"": ""crossing"", ""cycleway:surface"": ""asphalt"", ""foot"": ""designated"", ""footway"": ""crossing"", ""footway:surface"": ""asphalt"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""primary"", ""is_sidepath:of:name"": ""Binger Straße"", ""is_sidepath:of:ref"": ""L 419"", ""lit"": ""yes"", ""oneway"": ""no"", ""segregated"": ""yes"", ""surface"": ""asphalt""}"
way,1023897594,,highway,path,,,,,,,path,,,,,8.2572421,49.9990849,"{""bicycle"": ""designated"", ""crossing"": ""uncontrolled"", ""crossing:island"": ""no"", ""crossing:markings"": ""dashes"", ""cycleway"": ""crossing"", ""cycleway:surface"": ""asphalt"", ""cycleway:width"": ""2"", ""foot"": ""designated"", ""footway"": ""crossing"", ""footway:surface"": ""asphalt"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""primary"", ""is_sidepath:of:name"": ""Binger Straße"", ""is_sidepath:of:ref"": ""L 419"", ""lit"": ""yes"", ""oneway"": ""no"", ""segregated"": ""yes"", ""surface"": ""asphalt""}"
way,1028210794,,highway,path,,,,,,,path,,,,,8.2773445,50.0018781,"{""highway"": ""path"", ""lit"": ""yes"", ""surface"": ""paving_stones""}"
way,1028233375,,highway,path,,,,,,,path,,,,,8.2597189,50.0007171,"{""access"": ""customers"", ""highway"": ""path"", ""is_sidepath"": ""no"", ""lit"": ""no"", ""smoothness"": ""good"", ""surface"": ""asphalt"", ""traffic_sign:backward"": ""none"", ""traffic_sign:forward"": ""none""}"
way,1055884862,,highway,path,,,,,,,path,,,,,8.2574364,50.0040357,"{""bicycle"": ""designated"", ""cycleway:surface"": ""asphalt"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""footway:surface"": ""asphalt"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""residential"", ""is_sidepath:of:name"": ""Kaiser-Wilhelm-Ring"", ""lit"": ""yes"", ""oneway"": ""no"", ""segregated"": ""yes"", ""source:geometry"": ""HiRes aerial imagery"", ""surface"": ""asphalt"", ""traffic_sign:backward"": ""DE:241-31,1000-31"", ""traffic_sign:forward"": ""DE:1000-33""}"
way,1055884863,,highway,path,,,,,,,path,,,,,8.2578847,50.0035440,"{""bicycle"": ""designated"", ""cycleway:surface"": ""asphalt"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""footway:surface"": ""asphalt"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""residential"", ""is_sidepath:of:name"": ""Kaiser-Wilhelm-Ring"", ""lit"": ""yes"", ""oneway"": ""no"", ""segregated"": ""yes"", ""source:geometry"": ""HiRes aerial imagery"", ""surface"": ""asphalt"", ""traffic_sign:backward"": ""DE:241-31,1000-31"", ""traffic_sign:forward"": ""DE:1000-33""}"
way,1064805589,,highway,path,,,,,,,path,,,,,8.2561298,49.9979092,"{""bicycle"": ""designated"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""primary"", ""is_sidepath:of:name"": ""Binger Straße"", ""is_sidepath:of:ref"": ""L 419"", ""lit"": ""yes"", ""oneway"": ""yes"", ""segregated"": ""no"", ""smoothness"": ""excellent"", ""surface"": ""asphalt"", ""traffic_sign:backward"": ""none"", ""traffic_sign:forward"": ""DE:240""}"
way,1066019110,,highway,path,,,,,,,path,,,,,8.2605406,50.0000266,"{""bicycle"": ""designated"", ""cycleway:surface"": ""concrete"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""footway:surface"": ""concrete"", ""highway"": ""path"", ""incline"": ""down"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""primary"", ""is_sidepath:of:name"": ""Alicenplatz"", ""is_sidepath:of:ref"": ""L 419"", ""lit"": ""yes"", ""oneway"": ""no"", ""segregated"": ""yes"", ""surface"": ""paving_stones"", ""traffic_sign:backward"": ""DE:241-31,1000-31"", ""traffic_sign:forward"": ""DE:241-30,1000-31""}"
way,1066019111,,highway,path,,,,,,,path,,,,,8.2602080,50.0004916,"{""bicycle"": ""designated"", ""cycleway:surface"": ""paving_stones"", ""cycleway:width"": ""1"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""footway:surface"": ""paving_stones"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""residential"", ""is_sidepath:of:name"": ""Alicenstraße"", ""level"": ""1"", ""lit"": ""yes"", ""oneway"": ""no"", ""segregated"": ""yes"", ""surface"": ""paving_stones"", ""traffic_sign:backward"": ""DE:241-31,1000-31"", ""traffic_sign:forward"": ""DE:241-30,1000-31""}"
way,1087277438,,highway,path,,,,,,,path,,,,,8.2581727,50.0006720,"{""covered"": ""yes"", ""highway"": ""path"", ""lit"": ""yes"", ""surface"": ""paving_stones""}"
way,1097658303,,highway,path,,,,,,,path,,,,,8.2602815,50.0003423,"{""bicycle"": ""designated"", ""cycleway:surface"": ""paving_stones"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""footway:surface"": ""paving_stones"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""residential"", ""is_sidepath:of:name"": ""Alicenstraße"", ""level"": ""1"", ""lit"": ""yes"", ""oneway"": ""no"", ""segregated"": ""yes"", ""surface"": ""paving_stones"", ""traffic_sign:backward"": ""DE:241-31,1000-31"", ""traffic_sign:forward"": ""DE:241-30,1000-31""}"
way,1101400731,,highway,path,,,,,,,path,,,,,8.2584709,49.9998687,"{""bicycle"": ""designated"", ""covered"": ""yes"", ""cycleway:surface"": ""paving_stones"", ""foot"": ""designated"", ""footway:surface"": ""paving_stones"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""primary"", ""is_sidepath:of:name"": ""Wallstraße"", ""is_sidepath:of:ref"": ""B 40"", ""lit"": ""yes"", ""oneway"": ""no"", ""path"": ""sidewalk"", ""segregated"": ""yes"", ""surface"": ""paving_stones"", ""traffic_sign:backward"": ""DE:241-31,1000-31"", ""traffic_sign:forward"": ""DE:241-30,1000-31""}"
way,1101401753,,highway,path,,,,,,,path,,,,,8.2568341,50.0008252,"{""bicycle"": ""designated"", ""cycleway:surface"": ""paving_stones"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""footway:surface"": ""paving_stones"", ""highway"": ""path"", ""incline"": ""up"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""tertiary"", ""is_sidepath:of:name"": ""Wallstraße"", ""is_sidepath:of:ref"": ""K 5"", ""lit"": ""yes"", ""oneway"": ""yes"", ""segregated"": ""yes"", ""surface"": ""paving_stones"", ""traffic_sign:backward"": ""none"", ""traffic_sign:forward"": ""none""}"
way,1103910897,,highway,path,,,,,,,path,,,,,8.2582387,49.9992558,"{""bicycle"": ""designated"", ""crossing:markings"": ""dashes"", ""cycleway:surface"": ""asphalt"", ""cycleway:width"": ""1.5"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""footway:surface"": ""asphalt"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""primary"", ""is_sidepath:of:name"": ""Binger Straße"", ""is_sidepath:of:ref"": ""L 419"", ""lit"": ""yes"", ""oneway"": ""no"", ""path"": ""crossing"", ""segregated"": ""yes"", ""surface"": ""asphalt"", ""traffic_sign:backward"": ""DE:241-31,1000-31"", ""traffic_sign:forward"": ""DE:241-30,1000-31""}"
way,1103910898,,highway,path,,,,,,,path,,,,,8.2580005,49.9991724,"{""bicycle"": ""designated"", ""cycleway:surface"": ""paving_stones"", ""cycleway:width"": ""1.5"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""footway:surface"": ""paving_stones"", ""highway"": ""path"", ""is_sidepath"": ""yes"", ""is_sidepath:of"": ""primary"", ""is_sidepath:of:name"": ""Binger Straße"", ""is_sidepath:of:ref"": ""L 419"", ""lit"": ""yes"", ""oneway"": ""no"", ""path"": ""sidewalk"", ""segregated"": ""yes"", ""surface"": ""paving_stones"", ""traffic_sign:backward"": ""DE:241-31,1000-31"", ""traffic_sign:forward"": ""DE:241-30,1000-31""}"
